timestamp_sec,ecg_mv,emg_uv,eog_uv,eeg_uv,spo2_pct,acc_x,acc_y,acc_z,motion_mag,sleep_stage
0.31,0.1314,16.98,-3.72,-19.1,98.0,0.08,0.151,0.981,0.0044,W
0.32,0.069,0.83,-0.93,-8.8,97.9,0.083,0.156,0.982,0.0019,W
0.33,0.0233,-12.75,4.83,11.25,98.0,0.079,0.149,0.984,0.0017,W
0.34,-0.0289,-11.82,-4.89,31.43,98.0,0.079,0.153,0.977,0.0077,W
0.35,-0.0387,-9.49,1.29,33.14,98.0,0.081,0.152,0.979,0.0061,W
0.36,-0.0387,-9.41,1.96,12.7,98.0,0.075,0.149,0.977,0.009,W
0.37,0.026,-40.71,2.88,-21.46,97.9,0.079,0.151,0.977,0.0087,W
0.38,-0.0002,-47.15,-3.1,-24.03,98.1,0.078,0.15,0.983,0.0028,W
0.39,-0.0803,-16.64,-1.24,-23.86,98.2,0.075,0.149,0.98,0.0064,W
0.4,0.0186,-24.99,-7.41,-18.96,98.1,0.085,0.151,0.977,0.0075,W
0.41,0.1886,-50.38,6.82,-6.88,98.2,0.085,0.146,0.983,0.0027,W
0.42,0.7689,-47.47,-8.6,-12.21,97.9,0.078,0.147,0.977,0.0089,W
0.43,1.1111,-35.82,-3.7,0.55,98.2,0.084,0.147,0.988,0.0023,W
0.44,1.2454,-8.9,3.87,16.67,98.1,0.084,0.152,0.979,0.0061,W
0.45,0.8296,31.97,-7.48,32.43,98.2,0.077,0.153,0.981,0.004,W
0.46,0.4114,35.77,9.2,29.09,98.1,0.078,0.151,0.978,0.0071,W
0.47,0.0859,10.18,4.56,5.62,97.9,0.077,0.154,0.983,0.002,W
0.48,-0.1697,-5.71,0.14,-15.11,97.9,0.076,0.149,0.975,0.0108,W
0.49,-0.2005,-39.05,-4.88,-34.12,98.0,0.075,0.153,0.974,0.0109,W
0.5,-0.1898,-61.72,-2.28,-27.59,98.1,0.083,0.152,0.985,0.0003,W
0.51,-0.047,-20.1,-5.59,-10.55,97.9,0.083,0.15,0.981,0.0045,W
0.52,-0.0411,11.54,0.01,-3.46,98.0,0.078,0.151,0.978,0.0072,W
0.53,0.0517,4.29,8.13,3.67,98.1,0.079,0.154,0.976,0.0087,W
0.54,0.0894,-1.54,-5.52,9.41,97.7,0.076,0.151,0.977,0.0087,W
0.55,0.0452,-24.33,1.11,14.04,97.9,0.079,0.141,0.976,0.0109,W
0.56,0.1008,-43.54,-9.25,27.35,98.0,0.073,0.148,0.984,0.0022,W
0.57,0.1043,-21.54,-6.07,18.38,98.4,0.08,0.148,0.976,0.0093,W
0.58,0.1182,10.26,-0.18,10.21,98.2,0.082,0.155,0.982,0.0024,W
0.59,0.2181,19.49,4.32,-18.5,98.1,0.076,0.146,0.98,0.0067,W
0.6,0.1117,-1.42,6.09,-30.1,98.1,0.077,0.15,0.978,0.0073,W
0.61,0.1514,-30.82,-5.64,-23.4,98.2,0.079,0.151,0.975,0.0107,W
0.62,0.4232,-34.24,7.56,-9.87,98.3,0.079,0.152,0.983,0.0018,W
0.63,0.3034,-4.39,8.54,8.26,97.9,0.084,0.153,0.978,0.0065,W
0.64,0.329,22.64,-3.21,10.56,97.9,0.075,0.146,0.976,0.0108,W
0.65,0.4236,9.44,-4.3,5.32,98.2,0.081,0.147,0.977,0.0085,W
0.66,0.3994,12.88,-7.49,19.87,97.8,0.075,0.153,0.974,0.0113,W
0.67,0.4161,31.75,-5.64,26.45,97.8,0.083,0.144,0.978,0.0076,W
0.68,0.3529,-4.57,-1.73,17.12,98.3,0.082,0.153,0.979,0.0053,W
0.69,0.2145,-30.36,-3.2,-0.2,98.3,0.076,0.157,0.979,0.0057,W
0.7,0.1804,-15.56,2.36,-29.12,98.2,0.075,0.15,0.983,0.0028,W
0.71,0.1411,-10.52,8.9,-42.95,98.0,0.081,0.152,0.977,0.0076,W
0.72,0.1322,0.91,2.33,-20.65,98.3,0.082,0.15,0.984,0.0012,W
0.73,0.1472,2.4,-3.8,-0.9,98.1,0.075,0.147,0.983,0.003,W
0.74,0.1444,-7.52,-4.94,9.42,98.0,0.076,0.154,0.979,0.0059,W
0.75,0.0329,1.49,-1.51,22.85,98.1,0.082,0.15,0.981,0.0039,W
0.76,0.0108,0.32,-1.81,10.55,98.1,0.079,0.151,0.979,0.0067,W
0.77,0.0823,-29.8,-6.32,20.76,97.9,0.084,0.151,0.983,0.0022,W
0.78,0.0804,-41.79,3.62,12.84,98.2,0.08,0.149,0.981,0.0047,W
0.79,0.0263,2.18,1.21,11.64,98.2,0.075,0.156,0.983,0.0024,W
0.8,0.1009,44.17,-2.91,-4.49,98.2,0.074,0.15,0.977,0.0088,W
0.81,0.0516,40.87,-10.71,-34.84,98.1,0.076,0.15,0.986,0.0002,W
0.82,0.0621,18.08,-6.84,-34.72,98.0,0.085,0.152,0.982,0.003,W
0.83,0.024,7.55,-2.16,-28.87,98.2,0.08,0.145,0.98,0.0062,W
0.84,0.0735,-16.58,2.63,-0.68,98.1,0.085,0.146,0.975,0.0106,W
0.85,0.0014,-42.13,3.77,21.28,98.0,0.075,0.15,0.983,0.0032,W
0.86,-0.0135,-17.03,-3.61,21.48,97.9,0.08,0.147,0.981,0.0052,W
0.87,-0.0117,3.47,1.99,21.35,98.3,0.077,0.15,0.981,0.0044,W
0.88,0.0945,-1.2,-0.4,2.83,98.0,0.084,0.15,0.985,0.0005,W
0.89,0.0499,-3.35,9.63,10.56,98.2,0.073,0.149,0.983,0.0032,W
0.9,-0.0359,-10.48,-12.81,5.09,98.0,0.079,0.154,0.979,0.0061,W
0.91,0.0397,3.79,-4.23,-5.89,97.9,0.079,0.146,0.979,0.007,W
0.92,-0.0367,14.55,3.02,-27.0,98.0,0.082,0.147,0.982,0.0039,W
0.93,-0.027,-23.08,3.53,-36.3,98.2,0.084,0.147,0.98,0.0053,W
0.94,0.1585,-38.69,1.15,-12.76,98.1,0.078,0.152,0.977,0.0077,W
0.95,0.1496,-20.88,4.87,10.84,98.3,0.08,0.154,0.983,0.0015,W
0.96,0.0788,-15.88,9.01,31.18,98.3,0.079,0.147,0.985,0.0014,W
0.97,0.0353,-14.12,-1.57,28.4,98.0,0.076,0.149,0.982,0.0039,W
0.98,0.0559,13.09,-3.26,11.0,98.1,0.074,0.149,0.979,0.007,W
0.99,-0.001,37.85,-2.68,2.49,98.0,0.084,0.153,0.978,0.0067,W
1.0,0.0249,8.94,-3.69,-0.36,97.7,0.083,0.149,0.983,0.0018,W
1.01,0.0692,-19.8,5.97,-1.29,98.1,0.08,0.153,0.976,0.0088,W
1.02,-0.026,-15.14,4.33,-16.14,98.0,0.086,0.149,0.983,0.0021,W
1.03,0.0878,10.18,0.9,-32.54,98.2,0.083,0.154,0.982,0.0022,W
1.04,0.1024,9.45,0.02,-30.85,98.1,0.073,0.15,0.982,0.0038,W
1.05,0.1663,-17.18,9.02,-19.49,98.0,0.07,0.148,0.986,0.0009,W
1.06,0.1494,-8.05,-11.14,16.03,98.1,0.081,0.148,0.981,0.0046,W
1.07,0.1349,-0.13,8.33,31.57,98.1,0.082,0.15,0.978,0.0071,W
1.08,0.2329,11.76,-2.68,28.66,98.0,0.082,0.153,0.99,0.0053,W
1.09,0.2601,25.31,-0.19,8.43,98.2,0.079,0.152,0.978,0.0075,W
1.1,0.2146,4.83,-10.45,-2.96,98.0,0.08,0.146,0.982,0.0038,W
1.11,0.1118,3.15,-5.89,-0.13,98.0,0.08,0.149,0.98,0.0058,W
1.12,0.0633,23.47,1.99,-10.13,98.2,0.079,0.149,0.981,0.0046,W
1.13,0.1088,26.9,-2.37,-23.71,98.1,0.08,0.147,0.981,0.0049,W
1.14,0.0643,4.53,6.01,-21.87,98.4,0.081,0.151,0.978,0.0073,W
1.15,0.0816,-34.27,-1.21,-22.94,98.0,0.079,0.152,0.978,0.0074,W
1.16,0.0276,-37.32,-2.82,-8.5,98.2,0.078,0.151,0.975,0.0101,W
1.17,0.1644,-0.33,3.4,20.81,98.0,0.081,0.15,0.98,0.0057,W
1.18,0.0338,-13.26,-4.16,43.15,98.3,0.078,0.149,0.975,0.0103,W
1.19,0.0656,-34.9,-4.5,25.85,98.0,0.085,0.155,0.982,0.0019,W
1.2,-0.1661,23.14,-0.31,10.46,97.8,0.078,0.149,0.978,0.0073,W
1.21,0.0041,54.4,9.21,-7.32,98.1,0.08,0.148,0.978,0.0074,W
1.22,0.2543,30.06,2.26,-19.91,98.0,0.077,0.152,0.979,0.0059,W
1.23,0.6525,16.98,-3.06,-11.55,98.4,0.081,0.153,0.98,0.0049,W
1.24,1.2843,-8.93,0.03,-18.79,97.8,0.08,0.145,0.981,0.0048,W
1.25,1.2488,-33.7,5.25,-14.52,98.5,0.08,0.151,0.978,0.007,W
1.26,0.8056,-25.39,-5.41,-20.76,98.1,0.082,0.148,0.981,0.0042,W
1.27,0.2664,3.97,-1.68,6.5,98.2,0.081,0.148,0.986,0.0002,W
1.28,0.0183,40.47,4.52,24.02,98.1,0.08,0.15,0.977,0.008,W
1.29,-0.2877,51.03,5.53,40.4,98.3,0.078,0.149,0.976,0.0091,W
1.3,-0.2569,32.29,6.49,30.36,98.1,0.08,0.153,0.984,0.0007,W
1.31,-0.163,38.92,-8.06,8.43,98.1,0.081,0.15,0.982,0.0032,W
1.32,0.0101,39.68,2.66,-20.57,98.0,0.083,0.153,0.984,0.0007,W
1.33,0.1434,18.44,2.39,-26.76,98.2,0.076,0.148,0.985,0.0009,W
1.34,-0.0479,19.32,0.99,-16.1,98.2,0.083,0.154,0.979,0.0057,W
1.35,-0.0175,23.74,1.99,-9.12,98.0,0.082,0.143,0.982,0.0041,W
1.36,-0.0028,23.53,9.0,-5.88,97.9,0.078,0.15,0.983,0.0023,W
1.37,0.1192,20.44,8.1,-11.83,98.3,0.079,0.147,0.981,0.0053,W
1.38,0.0664,24.1,3.26,6.64,98.2,0.083,0.149,0.976,0.0092,W
1.39,0.1547,9.75,-6.87,28.7,98.1,0.083,0.152,0.981,0.0038,W
1.4,0.1318,-13.45,-6.69,34.21,98.1,0.076,0.149,0.984,0.0019,W
1.41,0.1591,11.34,5.01,23.05,98.3,0.079,0.147,0.982,0.0044,W
1.42,0.1851,35.89,1.97,-2.99,98.3,0.077,0.151,0.971,0.0139,W
1.43,0.34,11.62,0.94,-26.07,98.1,0.081,0.147,0.988,0.0024,W
1.44,0.3542,-20.76,2.53,-26.79,97.8,0.08,0.153,0.98,0.0046,W
1.45,0.2759,-20.13,7.03,-17.05,98.1,0.081,0.155,0.981,0.0041,W
1.46,0.4191,-17.89,0.18,-3.96,98.1,0.077,0.149,0.984,0.0023,W
1.47,0.3356,-27.11,-0.8,1.69,98.2,0.081,0.155,0.98,0.0042,W
1.48,0.339,-16.37,5.61,1.96,98.4,0.081,0.146,0.977,0.0083,W
1.49,0.2948,-8.82,-1.8,12.31,97.9,0.092,0.15,0.981,0.0036,W
1.5,0.3431,-2.8,-2.16,30.39,98.2,0.08,0.146,0.986,0.0004,W
1.51,0.2404,12.3,6.99,26.19,98.1,0.083,0.15,0.979,0.0056,W
1.52,0.1478,9.66,-12.67,18.86,98.3,0.085,0.15,0.98,0.0052,W
1.53,0.1676,-9.06,1.08,-15.34,98.4,0.081,0.153,0.983,0.0021,W
1.54,0.1034,-32.38,-2.68,-34.82,98.1,0.082,0.148,0.981,0.0044,W
1.55,0.1078,-36.8,-0.02,-34.95,98.0,0.08,0.15,0.973,0.0125,W
1.56,0.0542,-35.27,-2.95,-17.36,98.1,0.081,0.15,0.974,0.0108,W
1.57,0.0395,-15.64,-1.08,4.7,98.1,0.08,0.151,0.976,0.0089,W
1.58,0.0355,33.14,5.71,5.85,98.1,0.084,0.152,0.981,0.0038,W
1.59,0.0007,35.0,1.05,4.02,98.4,0.081,0.149,0.979,0.006,W
1.6,0.0554,-8.19,-8.58,11.11,98.0,0.078,0.152,0.983,0.0019,W
1.61,-0.0618,-38.34,3.56,22.69,97.8,0.079,0.155,0.979,0.006,W
1.62,-0.0715,-19.28,-8.09,29.41,97.8,0.082,0.15,0.974,0.0109,W
1.63,0.0103,18.39,-8.67,11.5,98.1,0.074,0.153,0.984,0.0016,W
1.64,0.0116,32.62,4.07,-13.83,98.1,0.084,0.151,0.983,0.0024,W
1.65,-0.0525,54.38,4.65,-33.64,98.1,0.079,0.148,0.977,0.0087,W
1.66,-0.0696,62.71,2.26,-27.66,98.3,0.083,0.154,0.983,0.0014,W
1.67,-0.0007,38.59,0.48,-13.25,97.9,0.079,0.149,0.985,0.0006,W
1.68,0.029,10.95,6.2,8.17,98.3,0.082,0.156,0.978,0.0067,W
1.69,0.0051,13.89,6.01,14.98,98.2,0.082,0.149,0.985,0.0006,W
1.7,-0.0121,45.66,8.3,15.1,98.1,0.082,0.148,0.978,0.0073,W
1.71,0.0382,38.87,-1.73,17.47,98.3,0.083,0.147,0.976,0.0092,W
1.72,-0.0933,10.84,4.55,23.45,98.0,0.079,0.151,0.974,0.011,W
1.73,0.0599,16.75,-10.3,21.94,98.4,0.076,0.151,0.98,0.0054,W
1.74,0.0188,14.55,7.66,5.84,98.5,0.08,0.15,0.977,0.0088,W
1.75,0.057,-3.41,-1.25,-19.42,98.2,0.08,0.153,0.981,0.0041,W
1.76,0.0149,0.66,4.59,-30.39,98.4,0.081,0.151,0.98,0.0055,W
1.77,-0.0212,17.67,5.24,-32.47,98.3,0.081,0.155,0.98,0.0042,W
1.78,0.0335,15.24,0.56,-11.7,98.2,0.079,0.146,0.981,0.0048,W
1.79,0.1061,-14.1,-7.23,16.33,98.3,0.081,0.153,0.981,0.0038,W
1.8,-0.1005,-12.77,5.28,26.5,98.4,0.085,0.152,0.977,0.0078,W
1.81,0.0709,9.5,-4.72,10.43,98.3,0.08,0.151,0.98,0.0047,W
1.82,0.0643,3.74,-2.66,14.43,98.2,0.081,0.152,0.979,0.0062,W
1.83,-0.0167,0.19,0.61,9.84,97.9,0.082,0.158,0.982,0.0019,W
1.84,0.0378,13.73,-3.29,13.96,98.1,0.075,0.148,0.983,0.0034,W
1.85,-0.0297,32.14,-3.13,-2.81,98.2,0.081,0.153,0.986,0.0011,W
1.86,0.1448,28.12,1.01,-16.29,98.3,0.078,0.156,0.98,0.005,W
1.87,0.0432,9.11,-13.33,-38.31,98.0,0.079,0.143,0.981,0.005,W
1.88,0.1417,1.9,-9.81,-30.93,98.3,0.079,0.143,0.981,0.005,W
1.89,0.1794,7.82,2.44,-5.08,98.2,0.079,0.146,0.975,0.0104,W
1.9,0.0514,47.51,11.86,22.32,98.2,0.078,0.151,0.982,0.0033,W
1.91,0.1181,66.98,2.74,33.68,98.0,0.08,0.155,0.982,0.0027,W
1.92,0.0447,31.69,-0.82,23.52,98.4,0.082,0.146,0.981,0.0044,W
1.93,-0.0606,14.06,6.47,17.2,98.5,0.081,0.149,0.986,0.0008,W
1.94,0.0314,0.3,-3.98,7.37,98.3,0.077,0.149,0.98,0.0061,W
1.95,-0.039,-21.08,-5.39,3.57,98.5,0.081,0.156,0.975,0.0089,W
1.96,0.0094,-17.7,1.62,-8.21,98.1,0.081,0.148,0.981,0.0043,W
1.97,0.0367,-25.06,-2.29,-23.37,98.2,0.082,0.149,0.983,0.0028,W
1.98,-0.0067,-38.8,3.14,-38.14,98.1,0.081,0.151,0.976,0.0095,W
1.99,-0.0877,-33.76,2.98,-30.33,98.1,0.08,0.153,0.982,0.0024,W
2.0,-0.1448,-13.79,-3.45,-0.48,98.2,0.081,0.155,0.975,0.009,W
2.01,-0.0034,9.64,-3.97,18.38,98.4,0.079,0.153,0.978,0.0069,W
2.02,0.3287,15.63,-0.96,35.11,98.2,0.073,0.155,0.976,0.0095,W
2.03,0.984,18.93,-4.76,21.73,98.2,0.075,0.149,0.983,0.0029,W
2.04,1.244,28.83,-2.62,9.5,98.3,0.078,0.147,0.977,0.0093,W
2.05,1.0639,16.29,9.23,-9.99,98.2,0.079,0.147,0.982,0.004,W
2.06,0.5852,4.19,-2.94,-2.69,98.3,0.079,0.149,0.98,0.006,W
2.07,0.0295,-5.53,-11.12,-14.24,97.8,0.08,0.149,0.984,0.0013,W
2.08,-0.2175,-34.36,-6.63,-22.56,98.3,0.082,0.153,0.981,0.0035,W
2.09,-0.2948,-10.37,-4.23,-29.9,98.3,0.084,0.149,0.982,0.0033,W
2.1,-0.2998,22.1,-9.08,-23.47,98.0,0.077,0.147,0.976,0.0104,W
2.11,-0.2124,-11.3,1.68,9.79,98.0,0.08,0.15,0.978,0.0077,W
2.12,-0.0775,-38.1,0.45,28.98,98.1,0.079,0.148,0.977,0.0085,W
2.13,-0.0289,-32.93,5.33,37.9,98.1,0.083,0.145,0.988,0.0022,W
2.14,-0.0538,-30.48,3.61,20.96,98.3,0.079,0.153,0.979,0.0061,W
2.15,-0.0318,-18.9,-2.9,-0.97,97.9,0.081,0.154,0.979,0.0054,W
2.16,-0.008,0.44,-7.67,-9.69,98.1,0.082,0.155,0.981,0.0035,W
2.17,-0.0056,-14.78,-0.14,-9.14,98.0,0.082,0.147,0.977,0.0088,W
2.18,-0.0081,-23.74,-0.68,-8.18,98.3,0.082,0.146,0.973,0.013,W
2.19,0.0392,-9.92,4.34,-19.1,98.0,0.087,0.15,0.981,0.0034,W
2.2,0.075,-21.01,6.37,-23.92,98.2,0.08,0.15,0.979,0.0063,W
2.21,0.1145,-9.26,-8.91,-21.41,98.3,0.081,0.151,0.981,0.0037,W
2.22,0.1806,29.34,7.67,14.22,98.1,0.075,0.151,0.982,0.0032,W
2.23,0.3158,21.28,-6.82,36.55,98.1,0.086,0.144,0.98,0.0062,W
2.24,0.2922,-6.17,3.72,29.56,98.2,0.079,0.15,0.983,0.0026,W
2.25,0.338,-24.03,-7.7,15.7,98.4,0.077,0.158,0.983,0.0017,W
2.26,0.3029,-23.75,2.57,-12.73,98.0,0.08,0.152,0.986,0.0011,W
2.27,0.257,37.56,-1.37,-17.23,98.2,0.081,0.151,0.984,0.0017,W
2.28,0.2934,82.92,-6.33,-24.17,97.9,0.081,0.148,0.976,0.0098,W
2.29,0.1936,44.4,2.56,-13.64,98.2,0.078,0.147,0.978,0.0077,W
2.3,0.1914,4.21,3.83,-16.86,97.9,0.083,0.151,0.982,0.0035,W
2.31,0.1641,9.41,0.41,-12.49,98.4,0.082,0.143,0.982,0.004,W
2.32,0.1336,28.46,-0.65,-2.18,98.1,0.079,0.154,0.979,0.0053,W
2.33,0.0625,27.31,-1.76,7.54,98.3,0.085,0.147,0.978,0.0075,W
2.34,0.0357,7.95,-4.11,23.45,98.6,0.08,0.149,0.984,0.0016,W
2.35,0.0149,-3.64,-4.97,30.35,98.2,0.078,0.148,0.982,0.0041,W
2.36,0.0058,7.25,3.13,12.14,98.2,0.083,0.151,0.981,0.0038,W
2.37,0.0042,37.49,5.08,-9.87,97.9,0.081,0.149,0.979,0.0061,W
2.38,-0.0257,62.25,-0.78,-25.18,98.3,0.071,0.152,0.979,0.0066,W
2.39,0.0537,53.03,-3.31,-27.76,98.3,0.078,0.152,0.979,0.0058,W
2.4,-0.0824,5.31,1.46,-15.96,98.4,0.082,0.151,0.976,0.0094,W
2.41,0.0263,-38.53,-1.98,-14.45,98.1,0.078,0.153,0.98,0.0047,W
2.42,-0.0311,-36.62,5.5,-4.92,98.3,0.081,0.151,0.984,0.0017,W
2.43,-0.0174,-5.08,2.44,-1.26,97.9,0.081,0.15,0.977,0.0083,W
2.44,-0.0201,1.82,1.35,15.28,98.0,0.081,0.147,0.982,0.0042,W
2.45,-0.0735,-23.23,-7.24,36.42,98.0,0.08,0.151,0.982,0.0036,W
2.46,-0.0075,-31.33,-1.73,27.26,98.3,0.081,0.147,0.981,0.0049,W
2.47,-0.0609,-37.28,4.12,10.41,97.9,0.081,0.151,0.979,0.0065,W
2.48,0.0132,-44.58,2.49,-16.39,98.3,0.081,0.154,0.976,0.0088,W
2.49,0.0089,-6.83,5.78,-26.83,98.3,0.08,0.148,0.979,0.0063,W
2.5,-0.0389,46.1,5.67,-22.14,98.3,0.079,0.152,0.982,0.0036,W
2.51,-0.1099,52.92,1.32,-16.65,98.5,0.078,0.151,0.987,0.0014,W
2.52,-0.028,20.71,-5.92,0.4,98.0,0.076,0.14,0.977,0.0105,W
2.53,-0.0835,-10.46,-3.0,5.33,98.2,0.082,0.149,0.975,0.0102,W
2.54,-0.1035,-19.09,-3.13,1.0,98.3,0.083,0.153,0.978,0.0062,W
2.55,-0.093,-14.99,8.94,12.74,98.4,0.084,0.148,0.983,0.0028,W
2.56,-0.0107,-4.52,4.09,35.44,98.1,0.083,0.155,0.98,0.0045,W
2.57,-0.0263,9.23,9.18,24.57,98.0,0.08,0.147,0.983,0.003,W
2.58,-0.0408,-2.76,-1.45,6.6,98.4,0.078,0.15,0.982,0.004,W
2.59,-0.053,0.99,0.83,-18.66,98.0,0.078,0.15,0.977,0.0083,W
2.6,0.0731,23.31,-3.68,-36.09,98.1,0.08,0.149,0.974,0.0111,W
2.61,0.0212,28.41,1.82,-21.2,98.3,0.078,0.145,0.978,0.0079,W
2.62,-0.0295,15.23,5.81,-7.69,98.5,0.083,0.151,0.979,0.0064,W
2.63,-0.0261,-28.3,2.03,11.4,98.1,0.08,0.144,0.976,0.0101,W
2.64,0.0623,-34.85,-3.74,19.23,98.3,0.081,0.15,0.983,0.0025,W
2.65,0.0114,5.09,-1.0,14.25,98.1,0.083,0.152,0.983,0.0015,W
2.66,0.0743,4.84,5.21,10.99,98.1,0.083,0.148,0.977,0.0081,W
2.67,0.1154,-8.89,2.79,26.3,98.4,0.077,0.154,0.981,0.0042,W
2.68,0.1279,-1.92,-5.74,26.64,98.2,0.082,0.152,0.976,0.0091,W
2.69,0.0415,-3.81,1.14,-4.12,98.0,0.081,0.151,0.982,0.0034,W
2.7,0.0714,-0.86,-8.14,-37.79,98.0,0.076,0.148,0.98,0.0056,W
2.71,-0.017,29.26,6.6,-37.97,98.2,0.073,0.15,0.975,0.0109,W
2.72,-0.0192,69.84,8.65,-27.62,98.4,0.081,0.151,0.975,0.0095,W
2.73,-0.0418,62.35,-3.97,6.68,98.2,0.071,0.154,0.976,0.0094,W
2.74,0.0315,20.75,-0.98,18.89,97.9,0.071,0.156,0.978,0.007,W
2.75,-0.0107,14.2,-15.69,19.69,98.3,0.076,0.149,0.982,0.004,W
2.76,-0.0586,26.9,-1.79,16.14,98.3,0.07,0.149,0.983,0.0029,W
2.77,-0.0285,-2.9,-0.72,15.06,98.4,0.08,0.143,0.982,0.0045,W
2.78,-0.0839,-48.23,4.6,16.57,98.0,0.072,0.151,0.98,0.006,W
2.79,-0.1498,-32.23,0.83,8.24,98.4,0.078,0.153,0.977,0.008,W
2.8,-0.0339,14.31,-0.8,-10.49,98.3,0.08,0.152,0.977,0.0076,W
2.81,0.2439,23.16,-2.73,-24.5,98.5,0.08,0.152,0.982,0.0028,W
2.82,0.8095,2.24,0.3,-34.4,98.3,0.078,0.148,0.985,0.0009,W
2.83,1.2017,-1.11,-2.37,-18.46,98.3,0.076,0.147,0.982,0.0047,W
2.84,1.0518,18.91,-1.59,8.15,97.9,0.076,0.148,0.978,0.0076,W
2.85,0.556,22.42,1.32,20.07,98.3,0.081,0.154,0.985,0.0002,W
2.86,0.205,10.66,-0.87,20.49,97.9,0.078,0.153,0.978,0.0072,W
2.87,-0.2099,-5.02,0.39,10.64,98.3,0.078,0.15,0.98,0.0059,W
2.88,-0.4044,-30.83,-0.97,13.77,98.3,0.086,0.152,0.98,0.0045,W
2.89,-0.3616,-31.63,3.83,12.12,98.4,0.079,0.146,0.982,0.0038,W
2.9,-0.1957,-16.91,5.95,5.06,98.4,0.077,0.146,0.979,0.0068,W
2.91,-0.1436,-33.94,3.05,-16.58,98.1,0.08,0.151,0.981,0.004,W
2.92,-0.0379,-54.56,-1.3,-35.5,98.3,0.08,0.15,0.978,0.0074,W
2.93,0.0037,-47.81,9.32,-35.92,98.4,0.082,0.145,0.977,0.0093,W
2.94,-0.0368,-31.6,-1.42,-14.61,98.1,0.081,0.15,0.985,0.0006,W
2.95,-0.0013,-2.11,-9.37,15.03,98.2,0.077,0.144,0.985,0.0013,W
2.96,-0.0267,26.91,-8.73,19.55,98.0,0.08,0.149,0.98,0.005,W
2.97,0.0924,20.82,-1.51,23.96,98.2,0.078,0.147,0.99,0.0038,W
2.98,-0.094,23.91,1.81,9.97,98.4,0.076,0.147,0.984,0.0024,W
2.99,0.0265,50.19,-0.74,0.64,98.4,0.079,0.152,0.98,0.0055,W
3.0,0.1084,40.93,-3.38,-4.52,98.2,0.083,0.151,0.981,0.0038,W
3.01,0.1106,11.01,-3.2,-6.11,98.1,0.077,0.152,0.977,0.0085,W
3.02,0.351,-19.44,1.7,-15.33,98.2,0.081,0.149,0.983,0.0027,W
